url,metadata
https://www.youtube.com/watch?v=t1mjiHi3Kgg,Divesting from Nuclear Weapons Investments | Susi Snyder
https://www.youtube.com/watch?v=gA-i33SIWyo,House Steps Toward Nuclear Disarmament | Barbara Lee
https://www.youtube.com/watch?v=GCru4E9lh-E,Taxpayers Information and Transparency Acts | Mike Connolly
https://www.youtube.com/watch?v=kTtVz-UXPqw,Nuclear Safety Q&A
https://www.youtube.com/watch?v=EvcCx_qEkrs,Redesigning AI for Shared Prosperity: An Agenda by Stephanie Bell and Katya Klinova
https://www.youtube.com/watch?v=EDpzqeMpmbc,GovAI Webinar: AI and Inequality - Joseph Stiglitz in discussion with Anton Korinek
https://www.youtube.com/watch?v=hEZQWFMipZ8,"GovAI Webinar: The Frontier of Democracy, Audrey Tang"
https://www.youtube.com/watch?v=pk_Ws6RuTfo,GovAI Webinar - The Work of the Future: Building Better Jobs in an Age of Intelligent Machines
https://www.youtube.com/watch?v=vIVCxT3KQus,"Noah Feldman, Sophie-Charlotte Fischer, Gillian Hadfield on The Design of Facebook’s Oversight Board"
https://www.youtube.com/watch?v=WLXuZtWoRcE,"Stuart Armstrong: Is AI an existential threat? We don't know, and we should work on it"
https://www.youtube.com/watch?v=4MSAApBYgWc,Margaret Roberts & Jeffrey Ding: Censorship’s Implications for Artificial Intelligence
https://www.youtube.com/watch?v=Qhmt9CuV6tU,Economic Growth in the Long Run: Artificial Intelligence Explosion or an Empty Planet?
https://www.youtube.com/watch?v=U70ASgQVZrs,Carles Boix and Sir Tim Besley on Democratic Capitalism at the Crossroads
https://www.youtube.com/watch?v=hnMejo6tkrU,"Daron Acemoğlu, Diane Coyle, and Joseph Stiglitz on COVID-19 and the Economics of AI"
https://www.youtube.com/watch?v=1Vg7TkkWVVg,"When Speed Kills: Autonomous Weapon Systems, Deterrence, and Stability - Michael C. Horowitz"
https://www.youtube.com/watch?v=50aOT7AE058,Securing a World of Physically Capable Computers - Bruce Schneier and Gillian Hadfield
https://www.youtube.com/watch?v=Dr8lw6QxSy0,"Entretiens de Verbier: Stuart Armstrong, L'avenir de l'IA (04-01-2020)"
https://www.youtube.com/watch?v=1M9CvESSeVc,2019 09 19 Stuart Armstrong Research Agenda Online Talk
https://www.youtube.com/watch?v=sx8JkdbNgdU,AI Toy Control Problem
https://www.youtube.com/watch?v=eK5qxAA60PQ,Robin Hanson | The Age of Em
https://www.youtube.com/watch?v=W9HFtIy38Sc,Great Unknowns Owen Cotton Barratt
https://www.youtube.com/watch?v=dNhxvml1wfU,Differential progress and information hazards
https://www.youtube.com/watch?v=a46_6InLkVI,Existential Risk with Owen Cotton Barratt
https://www.youtube.com/watch?v=wzuLB4NZubk,Observer effects with Dr Anders Sandberg
https://www.youtube.com/watch?v=9ZTKEDrDDi4,Superintelligence -- Andrew Critch
https://www.youtube.com/watch?v=fAtuDtUZWe8,Responding to Existential Risk Owen Cotton Barratt
https://www.youtube.com/watch?v=w4DVSm87kEg,Reduced Impact AI
https://www.youtube.com/watch?v=gITUUM71fVg,Common fallacies in probability (when numbers aren't used)
https://www.youtube.com/watch?v=uOQ_8Fq3q14,Predicting AI - Shanghai
https://www.youtube.com/watch?v=aiGOGkBiWEo,Anthropic Decision Theory (sound improved)
https://www.youtube.com/watch?v=r7LgGylpI9U,Toby Ord Overpopulation or Underpopulation November 2014
https://www.youtube.com/watch?v=ImoseXEUjxU,Theo Vos History and Principles of GBD November 2014
https://www.youtube.com/watch?v=UyVLP6KZBSc,Theron Pummer Practical Importance of Population Ethics November 2014
https://www.youtube.com/watch?v=jTc9lOjjhzA,Roger Martin Population Ethics and Biophysics November 2014
https://www.youtube.com/watch?v=K5DMAzvQX20,Hilary Greaves Population Ethics Workshop Introduction November 2014
https://www.youtube.com/watch?v=TMiduqnoNKQ,David Donaldson Applications of Population Principles November 2014
https://www.youtube.com/watch?v=IStsoGiCp5g,Stuart Armstrong Manchester AI debate
https://www.youtube.com/watch?v=wLKe2iY-LCA,Existential Risk: The 21st Century's Greatest Challenge (Dr Sean O hEigeartaigh)
https://www.youtube.com/watch?v=mevs8UW-WHI,Knowing and Caring about the Future
https://www.youtube.com/watch?v=zjwzhPkzfp0,Total surveillance: Everybody watching everybody else
https://www.youtube.com/watch?v=YkEF3FovtbY,Oxford professor on Transcendence: how could you get a machine intelligence?
https://www.youtube.com/watch?v=h9LaSfq64E8,Would you have warning before artificial superintelligence? Oxford professor on Transcendence
https://www.youtube.com/watch?v=aheywElK_U8,How soon until machine intelligence? Oxford professor on Transcendence
https://www.youtube.com/watch?v=86st7_Lzs2s,Could you upload Johnny Depp's brain? Oxford Professor on Transcendence
https://www.youtube.com/watch?v=AKl93oEAPWk,Anticipating 2025
https://www.youtube.com/watch?v=aJZ9m365ka8,Cyborg Justice: Enhancement and Punishment
https://www.youtube.com/watch?v=P_yuKp-SDLQ,Existential Risk: Surviving the 21st Century
https://www.youtube.com/watch?v=7c1WSwqwMOE,Eliezer Yudkowsky on Friendly Artificial Intelligence
https://www.youtube.com/watch?v=5XbCQr4TNbY,Engineering Memories - Theodore Berger keynote at PT-AI 2013
https://www.youtube.com/watch?v=Xg-Gt7tvTu8,Rationality and Intelligence - Stuart J Russell keynote at PT-AI 2013
https://www.youtube.com/watch?v=nlU-UW9hIrk,"Consciousness, Artificial Intelligence, and the Frame Problem- Murray Shanahan keynote at PT-AI 2013"
https://www.youtube.com/watch?v=OlRHd-r2LOw,"If brains are computers, what kind of computers are they? - Daniel Dennett keynote at PT-AI 2013"
https://www.youtube.com/watch?v=ylOCEmlnyHk,A Future of Radical Abundance: Transforming the Material Basis of Civilization
https://www.youtube.com/watch?v=JnLExpkcQqM,A little talk about the future
https://www.youtube.com/watch?v=mrUWkfeJABY,BIS: Extraterrestrial liberty and colonising the universe
https://www.youtube.com/watch?v=HotyzdjAKoI,The fable of the dragon tyrant (animated version)
https://www.youtube.com/watch?v=GPJtzO0LdFo,The Future(s) of Cognitive Enhancers
https://www.youtube.com/watch?v=kZDVv-MI0VU,"Max Tegmark: The Future of Life, a Cosmic Perspective"
https://www.youtube.com/watch?v=ad4bHtSXiFE,Stuart Armstrong Predicting AI... or failing to - Winter Intelligence - FHI Oxford
https://www.youtube.com/watch?v=t9_Ev2ffMq4,Anders Sandberg Ethics and Impact of Brain Emulations - Winter Intelligence
https://www.youtube.com/watch?v=zvRVs1jV6R0,Steve Omohundro Autonomous Technology and the Greater Human Good - Winter Intelligence
https://www.youtube.com/watch?v=ljHFmznqkYM,Carl Shulman Could we use untrustworthy human brain emulations to make trustworthy ones
https://www.youtube.com/watch?v=1KX_DFM-DRY,Miles Brundage Limitations and Risks of Machine Ethics FHI Winter Intelligence
https://www.youtube.com/watch?v=DM7bT5szRgM,Where are they? The riddle of the stars
https://www.youtube.com/watch?v=2aLex-21myo,Professor Milan M. Cirkovic: Evolutionary Contingency and the Search for Life Elsewhere
https://www.youtube.com/watch?v=3jSMe0owGMs,Existential Risks: AI (talk at Oxford Geek Night 25)
https://www.youtube.com/watch?v=s2GIirg43sU,Uploads economics 101
https://www.youtube.com/watch?v=ZBpy29IPO8c,"Sebastian Seung on connectomes, slicing neurones, retinas, and gamers"
https://www.youtube.com/watch?v=rB8kc7bab58,Eric Drexler: Nanotechnology - A Changing Landscape
https://www.youtube.com/watch?v=seoHdp1OFBE,Nick Bostrom on Cognitive Enhancement
https://www.youtube.com/watch?v=L7_TkNf02c4,"Matthew Blashko ""Artificial Vision Systems"
https://www.youtube.com/watch?v=3Rs_7E8pReU,Garrett Jones - Group vs Individual intelligence and AGI
https://www.youtube.com/watch?v=YTu28qn2xcg,"Anders Sandberg Enhancement Talk at the Oxford Positive Philosophy Seminar, Q&A"
https://www.youtube.com/watch?v=DMPjwoX8d0Y,Anders Sandberg Enhancement Talk at the Oxford Positive Philosophy Seminar
https://www.youtube.com/watch?v=zQTfuI-9jIo,"von Neumann probes, Dyson spheres, exploratory engineering and the Fermi paradox"
https://www.youtube.com/watch?v=Uoda5BSj_6o,"Eliezer Yudkowsky ""Friendly AI"""
https://www.youtube.com/watch?v=IjG_Fx3D0o0,"Demis Hassabis ""Systems neuroscience and AGI"""
https://www.youtube.com/watch?v=fnbZzcruGu0,"Jurgen Schmidhuber ""Universal AI and a Formal Theory of Fun"""
https://www.youtube.com/watch?v=b4xz90YUx5Y,"Ben Kuipers ""AI research"""
https://www.youtube.com/watch?v=6Jio_6AHjwA,Jessie Prinz - Attention and the (Dis)Unity of Consciousness
https://www.youtube.com/watch?v=zQHA-UaUAe0,Eric Drexler: Physical Law and the Future of Nanotechnology
https://www.youtube.com/watch?v=KQeijCRJSog,Nick Bostrom's Q&A on Existential risk and AI
https://www.youtube.com/watch?v=8B4I1UBjpK8,Brain-machine interface
https://www.youtube.com/watch?v=4YZm1DVut9g,Feasibility of whole brain emulation
https://www.youtube.com/watch?v=oAHIa651Wa0,Thinking inside the box: using and controlling an Oracle AI
https://www.youtube.com/watch?v=pKaJnb6nPa4,Mission of the Future of Humanity Institute
https://www.youtube.com/watch?v=_W8zu7lFmhY,Nick Bostrom on life on Mars - part 1/2
https://www.youtube.com/watch?v=gKiwN1WMXlI,Nick Bostrom on life on Mars - part 2/2
https://www.youtube.com/watch?v=nsqdDitIm8I,The Fable of The Dragon Tyrant - part 4/4
https://www.youtube.com/watch?v=vYII858wZXc,The Fable of The Dragon Tyrant - part 3/4
https://www.youtube.com/watch?v=Ncf-XCKymFM,The Fable of The Dragon Tyrant - part 2/4
https://www.youtube.com/watch?v=gwFCbJ6bKAw,The Fable of The Dragon Tyrant - part 1/4
https://www.youtube.com/watch?v=B2SSJmE0TeM,"Beyond Quantum Computation: Constructor Theory | Chiara Marletto, Oxford University"
https://www.youtube.com/watch?v=_eoB4g3gCmw,Crucial Risks & Opportunities from COVID-19 | Daniel Schmachtenberger
https://www.youtube.com/watch?v=B3fUJbkF6h0,Longevity Myth Busting - Aubrey de Grey
https://www.youtube.com/watch?v=P5UAtAOV66c,Balaji S. Srinivasan: The Network State
https://www.youtube.com/watch?v=QmoYYewuw-c,Aubrey de Grey | Reaching Escape Velocity in Longevity for Most Alive Today | VISION WEEKEND 2019
https://www.youtube.com/watch?v=M4b19vZ57U4,Longevity: Reaching Escape Velocity - Foresight Institute
https://www.youtube.com/watch?v=OiNmTVThNEY,"Civilization: Institutions, Knowledge and the Future - Samo Burja"
https://www.youtube.com/watch?v=SioR1jgdhnk,"Advancing Collective Intelligence | Daniel Schmachtenberger & Phoebe Tickell, Consilience Project"
https://www.youtube.com/watch?v=7820q2eY-_k,"Immunology Deep Dive | Creon Levit, Planet Labs"
https://www.youtube.com/watch?v=mVvxCZI2P4E&t=38s,Drop Everything And Work On Artificial Intelligence? - Foresight Institute
https://www.youtube.com/watch?v=0mD-wupqvQE,"Clinical Trials & Senolytics | Dr. James Kirkland, Mayo Clinic"
https://www.youtube.com/watch?v=MrVqUPSOD6w,"Health Tech: Existential Hope Scenarios - Aubrey de Grey, Joon Yun, Steven Boyer, Joe Betts-Lacroix"
https://www.youtube.com/watch?v=ynd2z-fayVo,Dissolving The Fermi Paradox & The Far Future - Anders Sandberg
https://www.youtube.com/watch?v=CYyyCmVqdg4,"Biotech Investing in Longevity: Aubrey de Grey, Gordon Lithgow, Mike West"
https://www.youtube.com/watch?v=Q793ul2J5zk,"Health & Aging post COVID-19 | Ole Mensching, Aubrey de Grey, Sonia Arrison, Reason"
https://www.youtube.com/watch?v=KukRAXnNOJM,"Greg Fahy, Intervene Immune | Thymus Rejuvenation Progress Update"
https://www.youtube.com/watch?v=WEIAvVSP-hc,Zinaida Good | Reversing Epigenetic Aging and Immunosenescent Trends in Humans | VISION WEEKEND 2019
https://www.youtube.com/watch?v=5Fbl8CMXdzk,The Hedonistic Imperative: How Good is Good? - David Pearce
https://www.youtube.com/watch?v=yrgOCq1MVQc,"Tissue Rejuvenation via Plasma Dilution | Irina Conboy, UC Berkeley"
https://www.youtube.com/watch?v=QyQvfaW54NU,Tom Chi: How to Address our Carbon Debt to Heal the Planet
https://www.youtube.com/watch?v=Q2AHmgB3mdA,"Longevity Investment: Aubrey de Grey, Karl Pfleger, Sonia Arrison, Nils Regge, Joe Betts-Lacroix"
https://www.youtube.com/watch?v=iV-USPN8WTQ,What is Foresight Institute?
https://www.youtube.com/watch?v=Mxbx5set7A4,Scott Aaronson: Quantum Computing Q&A
https://www.youtube.com/watch?v=Lg1FAtfSheo,Allison Duettmann: AI Philosophy @SXSW
https://www.youtube.com/watch?v=4iga-JfJye4,What The CDC Is Not Telling You | Steve Fowkes
https://www.youtube.com/watch?v=VFVd_J3CFI4,"TAME & Biomarker Q&A with Nir Barzilai, Institute for Aging Research"
https://www.youtube.com/watch?v=dhSU7J0QHgk,"Methuselah Fund, Leucadia Therapeutics, Turn Biotechnologies & Repair Biotechnologies"
https://www.youtube.com/watch?v=FtDmz8Vv2F8,"Underlying Features of Epigenetic Aging Clocks | Morgan Levine, Yale University"
https://www.youtube.com/watch?v=RmzwERbROtk,"Diabetes, Healthspan & Gene Therapy | Anthony Di Franco, Open Insulin, Liz Parrish, BioViva"
https://www.youtube.com/watch?v=barav1G_y7A,"Molecular Detection via DNA Nanotech & Neural Nets | William Shih, Harvard & Lulu Qian, Caltech"
https://www.youtube.com/watch?v=FXyjYsndgbQ,Towards Futures of Existential Hope - Foresight Institute
https://www.youtube.com/watch?v=j5ehHvwFOG8,Aubrey de Grey on Existential Hope
https://www.youtube.com/watch?v=DZfh3JRlc44,"Post Scarcity Civilizations & Cognitive Enhancement | Anders Sandberg, Foresight Senior Fellow"
https://www.youtube.com/watch?v=VtqkFEEdFvs,Existential Hope - Vision Weekend - Foresight Institute
https://www.youtube.com/watch?v=FxUFFka0RlY,"Biohacking COVID-19 & Beyond | Steve Fowkes, Amy Proal"
https://www.youtube.com/watch?v=0lKliaFllPA,"A Simple Model of Grabby Aliens | Robin Hanson, George Mason University"
https://www.youtube.com/watch?v=5GJzSktvG0I,Making the most of our humanity - Allison Duettmann
https://www.youtube.com/watch?v=2atrQGvDlms,"OneSkin Progress Report | Carolina Reis, CEO Oneskin"
https://www.youtube.com/watch?v=giZ_QAahhIU,Opting In for a Positive Future - Allison Duettmann
https://www.youtube.com/watch?v=1LY8N_JkTUM,"Space: Existential Hope Scenarios - Anders Sandberg, Chris Kemp, Creon Levit"
https://www.youtube.com/watch?v=xChdskcpNpg,"Are We Optimally Leveraging the Longevity Potential of COVID-19? | Aubrey de Grey, SENS"
https://www.youtube.com/watch?v=FHgnjz1zkU4,"Protein-based Assemblies and Molecular Machines | David Baker, University of Washington"
https://www.youtube.com/watch?v=soc8XySiiHI,Considering Deliberate Exposure to COVID-19 | Robin Hanson
https://www.youtube.com/watch?v=gbYWHBoQ9gM,"Civilizational Collapse: Scenarios, Prevention, Responses - Dave Denkenberger, Jeffrey Ladish"
https://www.youtube.com/watch?v=0XqXfAZ94A8,"Civilization Debate Part 2: R. Hanson, P. Christiano, C. Peterson, P. Eckersley, M. Miller, A.Vance"
https://www.youtube.com/watch?v=HT9Wh94gly8,"Existential Hope: Max Tegmark, Eri Gentry, Anders Sandberg, David Eagleman, David Pearce"
https://www.youtube.com/watch?v=uMZoG5iQcXQ,"Civilization Debate Part 1: R. Hanson, P. Christiano, C. Peterson, P. Eckersley, M. Miller, A.Vance"
https://www.youtube.com/watch?v=4j4uDWfRWF8,Potential Upsides of COVID-19 | Creon Levit
https://www.youtube.com/watch?v=3s31WctpHSM,"Brain Cell Replacement to Beat Aging | Jean M. Hebert, Albert Einstein School of Medicine"
https://www.youtube.com/watch?v=U3nuH0ocv6g,"Longevity as a Service: AI & Aging Clocks | Alex Zhavoronkov, Deep Longevity & Insilico Medicine"
https://www.youtube.com/watch?v=twlcQ3Q_1nM,Existential Risk Opportunities from the COVID-19 Crisis | Jaan Tallinn
https://www.youtube.com/watch?v=5y2_H6d-6VU,Plasticity of the Age - Irina Conboy
https://www.youtube.com/watch?v=16PW3saxj30,"Promising Aging Approaches from an NIA Perspective | Ronald Kohanski, National Institute on Aging"
https://www.youtube.com/watch?v=MzvTGIrjR7c,"Intelligence: The Brain, AI, And Hybrids - Foresight Institute"
https://www.youtube.com/watch?v=LcmScF4djY4,Anthony Aguirre | Aggregating Opinions to Reveal Truth | VISION WEEKEND 2019
https://www.youtube.com/watch?v=6cCcX0xydmk,"Long-Lived Institutions | Samo Burja, Foresight Senior Fellow"
https://www.youtube.com/watch?v=iRDIhxeerBA,Robin Hanson: Enlightening Hidden Motives & Social Agendas @Foresight Institute
https://www.youtube.com/watch?v=euarux37A44,Robin Hanson | Job Automation in the Short and Very Long Run | VISION WEEKEND 2019
https://www.youtube.com/watch?v=CvBC2GRey_U&t=1151s,Effective Altruism: Evaluating Hard-To-Measure Projects - Foresight Institute
https://www.youtube.com/watch?v=UD9xDNObRrw,AI Alignment: Even Harder Than We Think? | Forrest Landry
https://www.youtube.com/watch?v=iOZrEVChpNo,Leveraging Atomic Precision for Longevity - David Forrest
https://www.youtube.com/watch?v=CZ-iK24UojE,Vision Weekend 2017 - Foresight Institute
https://www.youtube.com/watch?v=MYJfntH0OEg,"Civilization as Crusonia Plant, Stubborn Attachments, Future Discounting | Tyler Cowen, George Mason"
https://www.youtube.com/watch?v=YdCHBqcehHI,"EpigeneticClocks: What's New & What's Missing? | Steve Horvath, UCLA"
https://www.youtube.com/watch?v=7GyFkRuqcNc,How Bureaucracies Respond to Crisis | Samo Burja
https://www.youtube.com/watch?v=7wiZb-QdVX4,"Regulatory Steps in Clinical Studies of Aging Interventions | Dr. James Kirkland, Mayo Clinic"
https://www.youtube.com/watch?v=BYa8qwrCs6o,Targeting DNA Repair for Aging Interventions | Morten Scheibye-Knudsen
https://www.youtube.com/watch?v=GFdzlRsclTE,"Biotech Investing in Longevity Panel 1: Mark Katakowski, Sonia Arrison, Sarah Constantin"
https://www.youtube.com/watch?v=9MSvyrSGiHU,The Foresight Fellowship
https://www.youtube.com/watch?v=ePgjaszVcXY,"Aging industry blindspots | S Arrison, 100 Plus Capital, K Pfleger, AgingBiotech.info, M West, AgeX"
https://www.youtube.com/watch?v=WPJBd9Y4Qqw,"Glycans, Aging & COVID-19 | Prof Gordan Lauc, GlycanAge & Daniel Bojar, Foresight Fellow"
https://www.youtube.com/watch?v=QzkFBhOFyRA,Blockchains: Master Key To Unlock The Future? - Foresight Institute
https://www.youtube.com/watch?v=R0se3u0mpew,"Pronomos: Better Cities, Better Laws | Patri Friedman"
https://www.youtube.com/watch?v=BdBviVWhar8,Experimental Societies: Prototyping Social Structures for the Future | Zarinah Agnew
https://www.youtube.com/watch?v=Drao6glen54,"Decentralization post COVID-19: Ulex, Holocracy, DAOstack |Tom W. Bell, Brian Robertson, Matan Field"
https://www.youtube.com/watch?v=7g5p15vM0OA,"Tools for Openness: Asia & Beyond | Audrey Tang, Taiwan's Digital Minister"
https://www.youtube.com/watch?v=0Gp5zUP18x0,"AI Safety Investing | Luke Nosek, Gigafund"
https://www.youtube.com/watch?v=bgvFYVN_aWI,"Biomarker & Aging Clock Development | Vadim Gladyshev, Harvard, Gordan Lauc, GlycanAge"
https://www.youtube.com/watch?v=pClSjljMKeA,"E. Drexler, M. Miller, R. Hanson: Decentralized Approaches to AI Presentations"
https://www.youtube.com/watch?v=Hze5cBtt5Ps,Developing A Pan-Corona Vaccine using Breakthrough Genetic Medicine | Dr. John Lewis
https://www.youtube.com/watch?v=Q0GjBnEdwmM,Ellen Heber-Katz | Methuselah Rising: Materials for Regeneration and Longevity | VISION WEEKEND 2019
https://www.youtube.com/watch?v=27NswTr7hQY,There is Too Much to Say and it Goes in all Directions -Ted Nelson
https://www.youtube.com/watch?v=C4gEe1HN7W0,The Renaissance Came From the Plague | Tyler Alterman
https://www.youtube.com/watch?v=C5UfzaskKWI,10 Weeks Daily Global Salons: Thank You & What's Next | Allison Duettmann
https://www.youtube.com/watch?v=a2Buc513dtY,"Andre Watson, Ligandal: An Ultra-fast Vaccine Approach for Global Biodefense"
https://www.youtube.com/watch?v=AnK7AFc2cj4,How to Fund and Build Geroprotectors | James Peyer | Cambrian Bio
https://www.youtube.com/watch?v=s0pxhgVpRL0,"Social Technology for a Political Economy of Increasing Returns | Glen Weyl, RadicalxChange"
https://www.youtube.com/watch?v=wFuATR56Owg,Joon Yun: Creating Counterculture
https://www.youtube.com/watch?v=92YcJAkI0sc,Civilization as relevant superintelligence - Mark S. Miller
https://www.youtube.com/watch?v=SOWIj5lXheU,Creon Levit | Learning to Learn and Favorite Discoveries | VISION WEEKEND 2019
https://www.youtube.com/watch?v=Yv6ZMvcNAMc,Existential Risk and Existential Hope | Toby Ord
https://www.youtube.com/watch?v=hNDD-ZbEsJA,"E. Drexler, M. Miller, R. Hanson: Decentralized Approaches to AI Panel"
https://www.youtube.com/watch?v=XZoiviUjlkY,"Maddie Hall, Patrick Mellor | Optimizing Biology for Large Scale of CO2 Drawdown"
https://www.youtube.com/watch?v=YgArApTrom0,"Progress Updates: Methuselah Fund, Apollo VC, Repair Bio, Vitamin D & COVID-19"
https://www.youtube.com/watch?v=5VdmAqoEvF0,"Aging Ecosystem Multipliers & Focused Research Orgs. | Adam Marblestone, Schmidt Futures Fellow"
https://www.youtube.com/watch?v=3nXStYqiapU,Debates about the future - Foresight Institute
https://www.youtube.com/watch?v=pfogFlRpa4s,"Matthew Scholz, Oisin: Senolytic Drugs | Adrian Gropper, Trustee: Self Sovereign Identity"
https://www.youtube.com/watch?v=CLl1f_vaOzE,"Pandemic, Infodemic, & Existential Risk | Rachel Howard, Consilience Project"
https://www.youtube.com/watch?v=P7Lj7UWF9FI,"Advancing Immunosenescence Therapies | Sarah Constantin, Greg Fahy"
https://www.youtube.com/watch?v=P6Pn4xA6sK4,"Molecular Machines: Applied in Medicine & Across Scales | J. Tour, Rice | N. Giuseppone, Strasbourg"
https://www.youtube.com/watch?v=5JXRcUmkN0w,Navigating Zoom Bombings | Allison Duettmann
https://www.youtube.com/watch?v=GW6VWGxNfWo,"Allison Duettmann: Planning for ""The Future"" - Partnership on AI Workshop @Google"
https://www.youtube.com/watch?v=1Wng24ASteQ,"Foresight Institute Workshops - Sir Fraser Stoddart, 2016 Nobel Prize in Chemistry"
https://www.youtube.com/watch?v=rwj46cwa0Sc,"Arthur Breitman, Tezos: Blockchain Governance | Marc Stiegler: The Digital Path"
https://www.youtube.com/watch?v=VbWvH1qgcSs,"Health Extension: Academic Blindspots | Brian Kennedy, Joris Deelen, Lynne Cox"
https://www.youtube.com/watch?v=ecdBDAfzHBM,"The First Programmable Turing Complete Chemical Computer | Lee Cronin, University of Glasgow"
https://www.youtube.com/watch?v=OyTE12u5pfc,Grand Futures: Thinking Truly Long Term | Anders Sandberg
https://www.youtube.com/watch?v=Z3XOcWdIXGA,"GPT 3 Philosophy | Henry Shevlin, Carlos Montemayor"
https://www.youtube.com/watch?v=-jcIdZFxLFc,How to Build A Quantum Internet | Michele Reilly
https://www.youtube.com/watch?v=CKum9xHDd58,"Bentoism | Yancey Strickler, Kickstarter"
https://www.youtube.com/watch?v=3_zbR2fZpx8,Tomorrow And The Day After - Foresight Institute
https://www.youtube.com/watch?v=QwKiJ3ebcRM,Life: Longer And Better - Foresight Institute
https://www.youtube.com/watch?v=FPJG_ywGnsM,Brilliant Minds - Foresight Institute
https://www.youtube.com/watch?v=plO_7H-8Gw8,"Health Extension & COVID-19 | Michael Vassar, Reason, Erica Frank"
https://www.youtube.com/watch?v=PSRihHnHFHc,"What Does The Future Hold For Molecular Machines? | James Cooper, University of Reading"
https://www.youtube.com/watch?v=jxOie8d3pe8,"Neurotech: Existential Hope Scenarios - Anders Sandberg, Mary Lou Jepsen, Zarinah Agnew, Dan Barcay"
https://www.youtube.com/watch?v=VhG0_KkXWwk,"AMO’s Program in Atomically Precise Manufacturing and Nanocarbon Metals | Tina Kaarsberg, DOE"
https://www.youtube.com/watch?v=l10_IUwB1-I,AI Safety & Definitions of Intelligence - Allison Duettmann
https://www.youtube.com/watch?v=AWkXrL3Y09s,Privacy Preserving Contact Tracing for COVID-19 | Peter Eckersley
https://www.youtube.com/watch?v=oFngDCVjN0M,Forever Labs - Mark Katakowski @Biotech Investing in Longevity
https://www.youtube.com/watch?v=5b_BShhRGQo,Foresight Hive-Mind: Long-termism From COVID-19 | Allison Duettmann
https://www.youtube.com/watch?v=HSXy3h_BTrQ,"The Advent of Artificial Molecular Machines | David Leigh, Raymond Astumian, Alberto Credi"
https://www.youtube.com/watch?v=D7IPcj4J6y8,"Artificial Superintelligence: Coordination & Strategy | David Manheim, Nell Watson, Roman Yampolskiy"
https://www.youtube.com/watch?v=D1jlqgCgMaI,Deep Time Perspectives on Climate Change - Patrick Mellor
https://www.youtube.com/watch?v=zNlP4d11RGc,"Biomarker Standardization: Quantifying Aging | Morgan Levine, Yale, Jamie Justice, Wake Forest"
https://www.youtube.com/watch?v=Ush-VeZtUhg,"Foresight Half-Time: Biotech, Molecular Machines, Intelligent Cooperation, Xhope"
https://www.youtube.com/watch?v=EYmFBi1jZKs,NanoMind: AI for Nanoscale Design - Project proposal
https://www.youtube.com/watch?v=Nb7il08-vPY,ReadOX: Mitochondrial Probing for Longevity - Steve Fowkes
https://www.youtube.com/watch?v=IonJPbLYv4w,Anders Sandberg on Existential Hope
https://www.youtube.com/watch?v=ouKOUpqRNCc,Heavy Metal Detox of Oceans - Steve Fowkes
https://www.youtube.com/watch?v=NwhfaR_gEBM,"Maddalena Adorno, Dorian Therapeutics: New Therapeutics to Block Cellular Senescence"
https://www.youtube.com/watch?v=4ABo0Z_xwDk,Gaia Dempsey - The Quantum Biology Loophole
https://www.youtube.com/watch?v=Mlficse9JlA,"A Roadmap for Human Biology - David Eagleman, Arvind Gupta, Lou Viquerat"
https://www.youtube.com/watch?v=wIsAs57nvvw,"Ag & Energy Innovation from COVID-19 | Creon Levit, David Brown, Saul Griffith"
https://www.youtube.com/watch?v=o0B-54S4KJo,Reverse-Engineering the Genomic Causes of Disease | Cosmo Mielke
https://www.youtube.com/watch?v=p-RnH5zhNVM,"DAOs: DAOstack, Decentraland, SifChain, ResearchHub, VitaDAO"
https://www.youtube.com/watch?v=0qNEDoYYLUY,Sensemaking: Cooperative Frameworks post-COVID19 & Cross-Silo Cooperation
https://www.youtube.com/watch?v=46c8JbZhIgA,Charter Cities | Mark Lutter
https://www.youtube.com/watch?v=X-G46HsPcMs,"Staking, Signals, and Other Techniques for Intelligence Coordination | Richard Craib, NumerAI"
https://www.youtube.com/watch?v=F1Uo6yuxml0,AI for Scientific Progress: Bringing Digital Control to Physical Matter
https://www.youtube.com/watch?v=hqbbpuLCNK8,"Health Extension Biohacking: Diet, Supplements, Lifestyle | Creon Levit, John Furber"
https://www.youtube.com/watch?v=XgtPNkIzYXQ,Physical and Mental Health Tips for COVID-19 | Nell Watson
https://www.youtube.com/watch?v=6zo1SUxwVQU,Production of Human Antibodies Using an Externalized Human Immune System | Melanie Matheu
https://www.youtube.com/watch?v=aKT9YgDZ8ws,Allison Duettmann | Intelligent Voluntary Cooperation | VISION WEEKEND 2019
https://www.youtube.com/watch?v=jxnrpbUM9KA,Beyond The Future Of Work | B Cavello
https://www.youtube.com/watch?v=7Y035sTTIME,The Pseudo Time Arrow | Andres Gomez
https://www.youtube.com/watch?v=3MNsHVnTD8I,Machine Learning For Nano Structures And Processes - Foresight Institute
https://www.youtube.com/watch?v=Cjxl11sAbN0,"Dominant Assurance Contracts | Alex Tabarrok, George Mason University"
https://www.youtube.com/watch?v=ToE8wDWHKXU,"Metaculus: Forecasting the Pandemic and More | Anthony Aguirre, Metaculus"
https://www.youtube.com/watch?v=FBSP4-Fhbdg,Integrated Molecular Machines Workshop - Foresight Institute
