url,metadata
http://www.passport-telecom.com/,"Games | Natch | (Freeware, 386+, DOS/Linux) Solves retrograde problems."
http://www.paradise-tech.com/,"Games | CHEST | (Freeware, Unix/Windows , source code) CHEST solves non-trivial orthodox mate problems, selfmates, helpmates, and stalemates. Fairy chess is not supported."
http://www.one4000.com/,"Games | Mater | (Freeware, DOS, source code) Solves orthodox direct mates, emphasizes clear code at expense of speed."
http://www.eurotel.co.za,Games | Bookup | Chess database program used primarily for modeling chess opening repertoires.
http://www.evoiphone.com/,Games | Scid | Free chess database for Windows and Unix
http://www.telequant.com,"Games | Jose Chess Database | A database with a graphical front-end for viewing and editing games. Features screenshots, a manual, and downloads."
http://www.callnpay.no/,"Games | ChessPad | A free chess database program for Windows 95 and NT. Includes download, change log, and information on how to use in conjunction with Crafty."
http://www.discountconferencecall.com/,"Games | Chess Position Trainer | Focusing on training openings. Provides downloads, testimonials, demonstration videos, and support. [Windows]"
http://www.conferencegroup.com/,"Games | ChessX | Free Chess Database | Free chess database for Windows, MacOS X and Linux. Lists features, screenshots, and development information."
http://www.pc-conferencing.com/,"Games | ChessAssistance.com | Articles for ChessAssistant. Provides downloads, reviews, and FAQs."
http://www.tigercommunications.com/,"Games | Nørresundby Chess Club | A collection of links includes chess diagram utilities, fonts, playing programs, and games."
http://www.saveonconferences.com/,Games | Chessopolis Software Links | Over 40 links to chess software.
http://www.telechoice.net/,Games | Chesstown | A collection of downloads sorted by category.
http://www.conferencepoint.com/,Games | Lars Balzer: ChessGamesLinks | Links to downloads from around the world.
http://www.multipointcom.com/,Games | About.com | A collection of links.
http://www.voicetext.com/,"Games | Frank`s Chess Page | Site deals mainly with chess engines. Many of these are 'text only' (chess playing engines without graphics) and run under graphical interfaces like Arena, Aquarium, ChessPartner, Fritz, Shredder Classic, and Chess GUI."
http://www.confertel.net/,Games | Alpine Game Fonts | Fonts for chess diagrams and other games.
http://www.meetingone.com/,"Games | EPD2diag | [Freeware] Convert chess positions to HTML, GIF, RTF, PGN, EPD, BMP. Windows 95/NT only."
http://www.linkconferencecall.com/,Games | Internetowe Centrum Szachowe (Polish Internet Chess Center) | Chess Diagrams and Fonts
http://www.800rollcall.com/,Games | ChessUp | Diagram creation. Also includes a gallery and how to play.
http://www.viavid.com/,Games | Free Downloadable Nalimov tablebases | Free Downloadable Nalimov tablebases from the Crafty FTP site
http://www.expressconnectinc.com/,"Games | Nalimov Tablebase Server | Online query of the server. All 3,4, and 5 piece endgames are available. For programmers; the service is also accessible from within your own application."
http://groupunity.com/,Games | A guide to endgame tablebases. | Answers common questions regarding the use of endgame tablebases.
http://www.eagleconf.com/,Games | Windows TD | Commercial software for pairing Swiss and round robin tournaments.
http://www.globalinxcom.com/,"Games | Swiss Pairing Software Comparison | A brief comparison of Swiss Perfect, Swiss-Sys, and Windows TD"
http://www.btconferencing.com,Games | Chess Pairing Program | A Windows-based program available in the Swedish. Has download.
http://www.meetingzone.com/,Games | Swis-Sys | Pairing software for swiss system and round robin tournaments.
http://www.telephonebridgeservices.com/,Games | SSOS | An open-source pairing program. Offers source downloads.
http://www.copperriverinc.com/,"Games | Vega | Swiss program designed to manage pairing. Includes screenshots, downloads, and documentation."
http://www.unlimitedconferencing.com/,"Games | Tournament Director | A program for Swiss and round robin tournaments - pairing, rating, and reporting. Specifically designed for the BCF tournaments."
http://www.ivox.net/,Games | Swiss Perfect | Professional software for running tournaments.
http://powwownow.com,Games | Free Java Swiss Pairing Application | Free swiss pairing application written in Java. Includes source code.
http://www.allconferencing.com/,"Games | Chess Elo Calculator for FIDE | The program is designed for FIDE players to calculate their Elo results for a game, tournament, or chess event."
http://www.infiniteconferencing.com/,"Games | Czech - HTML Generator for Chess Games | Download a trial version of Czech, a program that will generate HTML for chess games under Win95/98/2K/NT."
http://www.phoneconference.com/,Games | ChessViewer | Java applet to display chess games from PGN input
http://www.genesys.com/,Games | Palview | HTML/Javascript generator that takes a PGN file and makes it a playable annotated game on your web page.
http://www.intercall.com/,Games | Pgn2web | Generates pages of HTML from PGN files. Includes a download.
http://www.vtel.com/,Games | LT-PGN-Viewer | Free javascript portable game notation viewer especially designed for the use in webpages.
http://www.meetingbridge.com/,Games | Chance Chess | Playing card based game. Offers cards for sale or an online version.
http://www.talkpointcommunications.com/,Games | World Chess Boxing Organization | Presents event schedules and news.
http://www.compunetix.com/,Games | Rules for Dimensionalized Chess | Rules for a three dimensional version of the game. Includes photos of a three dimensional chess board.
http://www.conferencecallsunlimited.com/,"Games | CubiCheckers.com | Offers a downloadable version of a hybrid of the classic and japanese chess, Cubic Chess."
http://www.aplusconferencing.com/,"Games | Bughouse Chess | Bughouse in java, for beginners."
http://www.civi.com,"Games | NonVi Games | Makers of Double Chess, a program for PalmOS and Windows for playing bughouse and regular chess. Includes product information and demos."
http://megameeting.com,"Games | Tandem Chess and Bughouse | Bughouse rules and strategy, as well as information about playing by email."
http://www.iproconference.com,Games | Bughouse in Europe | Information about bughouse and bughouse gatherings in Europe.
http://www.miton.co.uk,"Games | Bughouse Strategy from Errant Fischer | Top ten ways to tell you have a bad bughouse partner, and other strategy hints and annotated bughouse games."
http://www.gothamconference.com,"Games | Sunsetter Bughouse Engine | A program that plays chess and crazyhouse chess (single board bughouse) on internet chess servers, released under the GPL."
http://teleconference.liveoffice.com,Games | Sjeng | An attempt to create a bughouse and crazyhouse playing program that can attain a level comparable to the best human players.
http://www.inter-conferencing.com,Games | DoubleChessBoard | Software download for Bughouse chess.
http://www.myconference.com.au/,"Games | Czech Bughouse Chess | Includes a quiz, commented games, DoubleChessBoard and other software. In Czech and English."
http://www.matrixconferencing.com/,"Games | Bughouse.net | Rules, openings, strategy, rankings, and tournaments for a chess game in which two boards are used and four people can play."
http://lypp.com,Games | ChessBoxing.com | A thinking man's contact sport. Offers articles and news.
http://www.conferencetech.com/,Games | Wikipedia - Chess boxing | Hyperlinked encyclopedia article about the hybrid sport combing chess and boxing.
http://www.beaconlive.com,"Games | The Chess Variant Pages | Downloads, rules, information, histories and links for chess variants."
http://www.ozoneconferencing.com,"Games | Color Coded Chess And Puzzles | Contains four-player chess games as well as checkers, puzzles and manalas."
http://www.digitaldialogue.com.au,Games | The Symmetrical Chess Collection | Contains games for download and links.
http://www.telspan.com,"Games | ChessMosaic | Chess website by Dusan Stamenkovic. Collection of over 1,200,000 chess games in PGN format and over 500 chess engines."
http://www.talkpathconferencing.com,"Games | Forchess | Includes instructions, board setup, and history."
http://www.saveonconferences.co.uk,"Games | Kriegspiel | Information about the origin and the rules of Kriegspiel, as well as information about Internet play."
http://www.ciaoconferencing.com,Games | Kriegspiel | A java applet allowing one player Kriegspiel.
http://www.messageimpact.com,Games | Giveaway Chess | Includes information about rules of giveaway chess as well as rule variants and links.
http://www.premiereglobal.com/conferencing/,Games | Suicide Chess | The site aggregates information on the variant in both English and French languages.
http://www.conferencingforless.com,"Games | 3 Man Chess: In the Round | Uses a circular board. Features a game overview, rules, reviews, and purchasing information."
http://www.rondee.com/,"Games | Arimaa | A game where two opposing teams race to reach the opponent's goal line. Includes rules, championships, news, and downloads."
http://www.yugma.com,"Games | Omega Chess | Has new pieces and movements. Includes rules, general information, purchasing, and tournaments."
http://www.advancedteleseminarinterviews.com,"Games | PowerChess | Played on an eight-based variated board but with 66 squares, by Gerd P. Degens, Germany."
http://www.nocostconference.com,"Games | Star Trek Tri-D Chess | Includes rules, notation, and instruction book ordering."
http://www.arkadin.com,Games | Dimensionalized Chess | Relies on regular chess rules and explains how the pieces move dimensionally.
http://www.deposition-conference-call.com,"Games | Dragon Chess | Description, photos, and where to buy this chess variant with a new piece, a dragon."
http://www.interwise.com/,"Games | World Camelot Federation | An international non-profit group that is dedicated to the preservation, popularization, and play of the abstract strategy board game of Camelot. Includes game information, rules and strategy guides."
http://www.24conference.com/,"Games | RPGnet Review of Elemental | Elemental is an abstract-strategy board game, like Chess or Go."
http://www.247meeting.com/info,"Games | Gallery of Icehouse Pieces | Pictures of hand-painted xyloid pieces by Andrew ""Zarf"" Plotkin. Plus valuable tips on painting them."
http://www.starconferencing.com/,Games | Zarcana | A board game played with Icehouse pieces and tarot cards.
http://www.eagleconferencing.in,"Games | Zendo | A game of inductive logic using an Icehouse set. Rules, strategies, variations, philosophy."
http://showmypc.com,"Games | Icehouse Handbook | Rules, strategies, and extras for the original Icehouse game."
http://www.dimdim.com,Games | Zendo Stones | Instructions for construction of stones with polymer clay.
http://www.tollfreeconferencing.com/,Games | Zendobun | Game variant using sentences.
http://www.videoconnections.ae,Games | The Martian Chessboard Section | A four player variant. Provides instructions.
http://www.zoomcall.com,"Games | IcehouseGames.org | A wiki for posting games, creating new games, and discussion of the game."
http://www.vinatel.com.vn,"Games | Queens' Courtiers | Includes an explanation, and rules of the game."
http://www.freeconferencecalling.com,"Games | Ningen Shogi | Every spring, they have the festival Human Japanese chess game in Tendo. Many samurai perform as pieces of Japanese chess game."
http://www.conferencesuite.com,Games | Ricoh Shogi's page | Contains invaluable help for the shogi student: Tsume shogi exercises by the renowned Tanigawa and annotated game scores (kifu) from championships.
http://www.hotairconferencing.com.au,"Games | Shogi: Japanese Chess (the Chess Variant Pages) | Rules and other information for Shogi, Japanese Chess"
http://www.tbgconferencing.com/,Games | Hans Geuns' Basic Shogi vocabulary | Contains English translations of many Japanese shogi terms. An invaluable tool when reading Japanese publications on shogi.
http://www.actionconferencecall.com/,Games | Shogi - The Next Generation | Rules for a variant of Shogi playable in three dimensions instead of just two.
http://www.assembleconferencing.com/,Games | Shogi: Samurai Chess | Online version with instructions for how to play.
http://www.bwccom.com/,Games | The Rules of Shogi | Rules and proper etiquette.
http://www.budgetconferencing.com/,Games | Professional Shogi | Presents updated news about tournaments and players.
http://www.callaconference.com/,Games | Champions of Shogi | Historical overview of Shogi champions.
http://www.callclareity.com/,"Games | 2006 European Shogi Championship | Features an event schedule, registration, participant list, photographs, and results."
http://www.communiqueconferencing.com,Games | Shogi War Page | Personal fan site features articles and pictures. Includes a comparison with chess and go.
http://www.contactcall.com/,Games | FESA | Offers calendar and events.
http://www.uconference.com,Games | Royston Shogi Club | Contains links and member information.
http://conferencecall.com,"Games | Postal Shogi League | Offers news, ratings, and tables."
http://www.atconference.com/,"Games | British Shogi Federation | Includes membership information, links, cantacts, and events."
http://www.conferencegenie.co.uk,"Games | Computer Shogi Association | Includes bookmarks, and events."
http://vestanetworks.com,"Games | Italian Shogi Association (AIS) | Includes members list, tournaments, links, and a message board."
http://www.greenconferencecall.com,Games | Shogi Software | Contains downloads for Shogi games for Windows and Windows 98.
http://www.lightcastvirtualchurch.com,"Games | GNU xshogi | A GUI for Shogi-playing software (GNU Shogi and the Internet Shogi Server, in particular)."
http://teleconference.greymouse.com.au/,"Games | Ed's Stratego Page | Contains strategies, rules, and a message board."
http://www.conciergeconferencing.com,"Games | Winning Stratego | Offers rules, strategies, and initial board setups."
http://www.212freeconferenceservice.com,"Games | Tessaron | Publisher's site includes game information, rules, and images."
http://www.conferencemeet.com,"Games | Yutopian Online | Offers rules, history of the game, news, discussion forum, and help on how to play the game."
http://www.e2c.com,"Games | Chess Variants: Xiangqi: Chinese Chess | Contain general game information, links to online shopping, rules, and pieces."
http://www.ganconference.com,"Games | An Introduction to Xiangqi for Chess Players | Xiangqi may be the most popular board game on Planet Three. It is a great game, but it is virtually unknown outside of China."
http://secure.highspeedconferencing.com,Games | Xiexie's Xiangqi Page | Provides news and rules about Xiangqi and free download of Xiangqi software.
http://www.tallcall.com,"Games | Xiangqi Database | Xiangqi games database, events and player information."
http://bestconferencing.com/,Games | Qianhong Xiangqi | Home of a freeware Chinese Chess game designed for Chinese and Western players of all skill levels.
http://www.freeconferencecall.com/,"Games | The Alquerque Family of Games | History, information, where to buy. Also known as Fanorona, Dama, Aracaby, and Damenspiel."
http://www.a-conference-call.com,Games | Alquerque - Wikipedia | History and rules of the game.
http://www.teleconference.com.au/,"Games | Checkers &amp; Draughts | Checkers and Draughts, rules, champions, problems, famous players and positions. World Championship Matches."
http://www.easyconference.nl,"Games | Grooves Speed Team | A ""blitz"" checker team that plays in Yahoo."
http://www.inexconferencing.com,Games | About.com Checkers NetLinks | Annotated links to resources across the Web for checkers and draughts.
http://dial00.com,"Games | Checkers Information at Board Game Central | Information, book, and links about the game of Checkers, as well as software for Windows, Macintosh, and other platforms."
http://www.just-dial.com/,"Games | Jim Loy's Checkers Pages | Checkers enthusiast Jim Loy has a whole book on checkers online here. Learn about the game, look at commented old games and read his articles on checkers."
http://www.rapidlink.com/,"Games | CheckersLinks.com | A checkers directory with categorized links to checkers sites with rules, history, graphics, ratings, books, articles, software, forums, boards, playsites, leagues, and tournaments."
http://www.1010345.com/,"Games | Checkerworld | Includes endings, problems, and news."
http://www.1010220.com/,"Games | The American Checker Federation | Offers classes, tournament information, history, and news."
http://www.1010457.com/,"Games | The Checker Maven | Articles, book reviews, news, tutorials, games, problems, and features."
http://www.moredial.co.uk,"Games | Danish Draughts Federation | Features a gallery of players, rules and strategies."
http://www.firsttele.com,"Games | World Draughts Federation | Presents statutes and regulations, federations and committees, and a history of the game."
http://pannontel.com/,Games | Little Polish | Brazilian draughts program. Features an artificial intelligence to play against and game analysis.
http://www.dial-fast.com,"Games | Rules of Checkers | Includes the rules of checkers along with a short history, some strategy and a bulletin board."
http://www.timestelecom.ca/longdistance/dialup.asp,"Games | International Draughts | Features rules, news, tournaments, software, forum, photos, history, and problems for international draughts (10x10)."
http://1010969.com,"Games | Corx | Includes a picture, game strategies, tutorial, and purchase information."
http://www.bigredwire.com/,"Games | Gess | Gess (pronounced ""guess"") is a game for two players that was originally conceived by the Puzzles and Games Ring of the Archimedeans as a generalised form of chess."
http://www.pioneertelephone.com/,"Games | BoardGameGeek | User reviews, statistics, game rules in many different languages, and forums."
http://www.callsave.com.au/,"Games | Yahoo Discussion Group | Zertz is a checkers variant with a shrinking hexagonal board. Discuss strategies and tactics, post problems or puzzles, analyze game transcripts, announce tournaments or trade anecdotes here."
http://www.cierracom.com,"Games | Hex page at Cox-TV | Features printable Hex boards in PDF and PostScript formats, as well as rules and basic strategy."
http://www.3utelecom.com/,"Games | Hex IAQ | Answers to infrequently asked questions, by Bert Enderton."
http://www.rt.ru/,Games | Hexy | Features academic papers in PDF format and a Hex-playing program for Windows.
http://www.wakeupland.com,"Games | Hex FAQ | A set of frequently asked questions covering game history, rules, concepts, and strategies."
http://www.satellink.net/,"Games | Thomas Maarup: Hex | Documentation on history, classification, and complexity."
http://www.texgate.org/,Games | The OHex Board | An interactive database of possible 11x11 Hex board states that indicate possible winning or losing moves.
http://www.tele-waves.com/,"Games | Lines of Action | Features rules, variations, and problems. The game is related to Chess, Go, and Othello."
http://www.onecallweb.com,"Games | The Official Proton Home Page | Proton, the retro-futuristic, self-contained, abstract strategy PocketBoardGame for 1 or 2 players."
http://www.messagingservice.com/,"Games | Ea Ea's Game of Star | Craig Schensted, inventor of Y, Poly-Y, and Star, describes this game."
http://www.verbx.com/,Games | Tantrix Online | Play Tantrix games or puzzles against real people or robot players.
http://www.voicecom.com,"Games | Tantrix UK Ltd puzzles &amp; games | Tantrix is a collection of puzzles and an addictive award-winning strategy game played using attractive, colourful, hexagonal bakelite tiles."
http://www.diamondvoice.com/,Games | Trax E-Mail Server | Play Trax by e-mail on Richard's play-by-email server.
http://www.metrotecvox.com/,Games | Programs to Play Twixt | Collection of information on game playing programs. Also features T1.
http://www.cvm.org,"Games | Uncrossed Knight Paths is NP-complete | Draft of a paper by Dominic Mazzoni and Kevin Watkins proving that finding paths in Twixt (i.e., whether it is still possible to win) is NP-complete."
http://www.reachme.com,"Games | Game Pile Review | A review of the 3M Bookshelf Game Twixt (1963). Twixt is a three dimensional version of an old pen and paper game. The object of the game is to build an uninterrupted ""bridge"" from one end of the board to the other."
http://www.maxemail.com,"Games | Mancala | Mancala, Bao, Oware - History and information."
http://www.voicegram.net,"Games | Mancala Games | Includes background information, rules, and game variations."
http://www.americanvoicemail.com/,"Games | Congklak: Traditional Game of Indonesia | History and introduction to Congklak, a traditional variant."
http://www.groupcast.com/,Games | Rules of MANCALA | Collect the most stones in your mancala (mancalas are the large bowls at each end of the board).
http://www.angelfire.com/hi5/ewake/,Games | Definitive Rules for Bao | Written by Rob Nierse. The Netherlands is a hotbed of Bao playing due to the work of Alex de Voogt. (32 hole/64 seed mancala from Swahili Coast esp. Tanzania/Zanzibar)
http://www.nycvoicemail.com/,Games | Jochen Wertenauer's homepage | Rules to the Bao version of the game. Also a PC version.
http://www.tollfreelive.com/,Games | Accasta on Richard's PBeM Server | Play Accasta per Email.
http://www.3nonline.com/,Games | Accasta Yahoo! Group | Discussion forum for Accasta players.
http://www.iping.com,"Games | Aggravation Rules | Be first to move all four of your marbles around the board from BASE to HOME. You don't have to ""aggravate"" the other players to win-but it sure helps! Setup"
http://www.avcvm.com/,"Games | Backgammon Galore | Offers rules, glossary, newsgroup archive, software, articles, annotated matches, and a Java game."
http://www.voiceshot.com/,"Games | Gammoned.com | Including rules, where to play online, book reviews, a glossary, blunder analysis, expert matches, worldwide club list, and strategy tips."
http://www.workeasy.com,"Games | GammonVillage | Play online, read the news, study the game, or shop for products such as boards, software, and accessories."
http://www.rostermonster.com,"Games | Wikipedia – Backgammon | Encyclopedia article provides information about the history, rules, and basic strategy."
http://www.custom900.com/,"Games | The Gammon Press | Specializes in publishing books dedicated to backgammon. Also sells back issues of ""Inside Backgammon"", a magazine published from 1991 to 1998."
http://www.telemessage.com/,"Games | Backgammoned | Provides history, rules, common strategies, and articles."
http://www.1rstwap.com/,Games | Backgammon By the Bay | Games analyzed by experts and rolled out by JellyFish.
http://www.skytel.com/,"Games | LittleSister Backgammon Match Archive | A bot which records matches between top players on FIBS, and makes them available in an archive."
http://www.golden-voice.com/,"Games | Backgammon in Bulgaria | Offers Clubs list, rules of the game, annotated matches, and where to play."
http://www.tmia.org,Games | Worldwide Backgammon Federation | Offers regular tournaments all around the world.
http://www.aelix.com/,Games | Eliters - Backgammon Yahoo! | Hundreds of daily tournaments in various games and playsites.
http://lovox.skyweb.net/,"Games | Costa Rican Backgammon Association | Offers weekly tournaments, and several books for sale."
http://www.voicemailconnect.ws/,"Games | British Isles Backgammon Association | UK based club. Offers tournaments, rankings, and a bi-monthly magazine available in print and PDF form."
http://www.relaystation.co.uk/,"Games | City of Venice Backgammon Tournament | Annual backgammon tournament in Venice, Italy."
http://www.goamerica.com/,"Games | Nordic Open | An annual Denmark event. Features scheduling, event and tournament information, hotel and flight rates, and a forum."
http://www.e-syncnet.com/,"Games | Birmingham Backgammon Club | In United Kingdom. Features events, leagues, and meeting information."
http://www.saftnet.net/,Games | Preston Backgammon | United Kingdom based club that meets on the second and fourth Tuesday of each month.
http://www.wake123.com/,"Games | Bristol Backgammon | Information for players in and around the Bristol area, including news, tournaments, and contact details."
http://www.inteliphone.com,"Games | Backgammon Tournament at Sea | Cruise in the Caribbean. Features itinerary, activities, and booking information."
http://www.mywebalarm.com,Games | Ottawa Backgammon Club | Includes contact information and location for the club meetings.
http://www.gc1.com/,"Games | Forest City Backgammon Club | Ratings, news, upcoming events for backgammon players in and around London, Ontario."
http://www.centrecontact.co.uk/,"Games | Beltway Backgammon Club, Washington, DC | Mini tourneys twice a month in Bethesda, MD."
http://www.emergin.com,"Games | Peoria Backgammon Club | Offers weekly tournaments, results, MasterPoint standings, photo gallery, driving directions, and annual Summer Sizzler Tournament in Lacon."
http://www.inforad.com/,Games | Backgammon by the Bay | Presents tournaments in the San Francisco Bay Area.
http://www.voicenation.com/,"Games | Chicago Point | A Chicago based club, that offers a bi-monthly newsletter, gallery, national tourney facts, and links."
http://www.multilinkon.com/,"Games | Cincinnati Backgammon Players Club | Includes a calendar of events, club member master point standings and general backgammon links."
http://www.myteam1.com/,Games | Backgammon History | Brief history mentioning the names of many alternate forms.
http://acmevoicemail.com,"Games | Hardy's Tabular History of Backgammon | Backgammon historical timeline -- illustrated, annotated, and footnoted. In English and German."
http://www.blastcompanies.com/,"Games | The Origin of Backgammon | History of backgammon, focusing on the rules of predecessor games."
http://snoozester.com/,"Games | GreekteamBG | A community page for online Greek, or Greek speaking players."
http://rossowakeupservice.tripod.com/,"Games | Morten Wang (Morty) | Provides visitors with the rec.games.backgammon rollout archive, annotated matches, commented positions, the 10 Commandments of Backgammon, and links to other sites."
http://www.voiceconnectinc.com,Games | Ed's Backgammon page | Personal page of Edward Collins featuring articles and a simple lesson.
http://telepetree.com,"Games | Netadelica Backgammon | A personal website, where you can find simple FIBS tools, and annotated links."
http://www.messageline247.com/,Games | Rob Roy's Connecticut Backgammon Society | Information on various gambling games.
http://www.call-em-all.com,Games | Extreme Backgammon | Pictures published on this site show people playing backgammon in funny situations or in beautiful spots.
http://www.newsnet.com/,Games | Rules of Backgammon | These rules are from Hoyles Book of Rules (1743).
http://www.telepixie.com/,Games | Tournament Chouette Rules | A tournament format where the Chouette rules are used.
http://www.wakeupline.com/,Games | Rec.games.backgammon Rollout Archive | A collection of links to positions discussed at rec.games.backgammon.
http://www.celebritywakeup.com/,"Games | Dice, Unfair? | Why use precision dice without drilled pits?"
http://www.visionlab.ca/,Games | Tournament Rules | ACT Tournament rules
http://www.aapmessageconnect.com.au/,Games | Chouette Rules | ACT Chouette Rules
http://www.electricmail.com/,"Games | Rules to the Game of Backgammon | Provides information on game equipment, rules, and variants."
http://www.echomail.com/,"Games | Romar Backgammon | Freeware program to play against the computer, or against a friend online."
http://www.onapps.net/,"Games | Bgblitz | Professional Backgammon Software for Windows, Mac and Linux."
http://www.magicemailer.com/,Games | Snowie Professional | Tool that allows analysis of matches with a user-friendly interface and neural net based logic.
http://www.webmail.us,"Games | MaxGammon | Shareware program with 3D color, adjustable skins, strong AI, network capability and multi-language support."
http://www.certifiedmail.com,Games | GAMMONLAB | Freeware program for playing practice games and matches. Offers match analysis and position evaluation.
http://www.usmessage.net/,Games | MVP Backgammon Professional | Shareware program for windows with three skill levels and free online play.
http://www.s-mail.com,"Games | 3DFiBs | Built on the GNUBG engine and allows for online play at First Internet Backgammon Server. Contains downloads, screenshots, support, and common terms. Available for Windows."
http://www.mail-center.com/,"Games | Bailiwick | Review by Ken Tidwell. ""This would make a great game for a family or a light gaming group."""
http://www.gnumail.org/,Games | Bonkers! from Parker Brothers | The rules. It's Never the Same Game Twice.
http://www.fatfile.com/,"Games | Chebache | A strategic board game combining elements of checkers, backgammon and chess and bridging the gaps between them."
http://soko.ca/,Games | BellaOnline | Review by Megan Romer.
http://www.mxguard.com/,Games | Chinese Checkers Rules | Contains a brief description of the rules.
http://www.ucebee.com/,Games | Glassmarbles | Solid color marbles for sale used for board games like Chinese checkers.
http://www.deepmail.com/,Games | Halma and Chinese Checkers | History and information.
http://www.no-junkmail.com/,"Games | Chinese Checkers | Provides a history, rules, and downloads."
http://www.mailserver.com.my,Games | Rules of Parcheesi | The Royal Game of India. The object of the game is to be the first player to move four pawns from START to HOME.
http://www.smileglobal.com/,Games | Ludoteka. Play parcheesi | Parcheesi game rules and a multiplayer online version of Parcheesi.
http://www.dictomail.com/,Games | Pachisi | History and information. This is the national game of India.
http://www.tellustalk.com/,"Games | Phutball - Wikipedia | Explains the origins, rules, and strategy of the game."
http://www.mytrashmail.com/,Games | Phutball | Contains instructions for a play-by-email server.
http://www.vpnetworks.ca/,"Games | Sensei's Library: Philosopher's Football | Provides information on the rules, strategy, and notation of the game."
http://www.authsmtp.com,"Games | Phutball | Provides information on the network Philosopher's Football server, including rules and notation."
http://www.strompost.com/,"Games | Princeton MathClub - Philosopher's Football | Contains information on the Princeton Math Club's league, including a formula for ratings."
http://www.writeaboutnow.co.uk/,Games | Moksha Patamu (Snakes and Ladders) | History and information. This ancient Indian race game is a game of morality with the bases of the ladders being located on squares representing various types of good and the more numerous snakes coming from squares representing various forms of evil. A modern version is known as Chutes and Ladders.
http://slashmail.org/,Games | Slangen en Ladders | Play a free game of snakes and ladders against the computer. [May not work in all browsers]
http://www.reallycoolemail.com/,Games | Sorry! Rules by Parker Brothers | To be the first player to get all four of your pawns from your color START to your color HOME.
http://www.denick.net/,Games | Split Level Aggravation | Rules.
http://www.sensiblemail.com/,Games | Royal Game of Ur and Tau | Sumerian Royal Game of Ur - History and information. The Egyptian version was known as Twenty Squares.
http://www.datawasher.com/,"Games | Software : Clickhere Interactive, Abalone | Web game version of Abalone"
http://www.tuffmail.com/,"Games | Abalone (board game) - Wikipedia, the free encyclopedia | An article on Wikipedia about Abalone: Rules, a few playing tips, and a few links."
http://www.theemailclinic.co.uk/,Games | David Glaude | Description and picture of the game layout. Includes personal observations of a player from Belgium.
http://www.e-mailus.net/,Games | abalone_prog | Yahoo group for discussion of Abalone programming.
http://www.imap4all.com/,Games | Software : OMalone | Abalone for Nintendo DS. Freeware.
http://www.sendtofriends.com/,Games | BoardGameGeek - Abalone | BoardGameGeek is an online board gaming resource and community. This page concerns Abalone.
http://www.fluent.ltd.uk,Games | Software : Abalone | Java program with source code by Frank Bergmann
http://www.fortiva.com/,Games | Software : Abalone | Source code for Unix and ncurses by Robert Spalek. Language: Czech
http://www.apm-internet.net/,"Games | Ataxx ! The Pressibus inventory | Ataxx is similar to Reversi/Othello, with other moves. More offensive, more parameters. Permanent inventory, many links for download, java applets. Also Hexxagon games."
http://www.spamcat.com/,Games | Ataxx - Origins | History of the game.
http://www.4ukmail.com/,"Games | Sensei's Library | A collaborative web site about and around the game of Go, where anyone can freely contribute information and participate in discussions."
http://www.theaardvark.com/,"Games | Game of Go Webring | Contains sites with clubs, game information, and downloads."
http://www.mutalis.com/,"Games | Go4Go Database | A portal containing game records, news, and a discussion forum."
http://www.nablamail.com,Games | My Friday Night Files | Fansite dedicated to Cho Chikun with over 1000 games.
http://www.proofofservice.com/,"Games | Ari's Go Page | History, past results and game records of Finnish and European tournaments, and songs and related photos."
http://www.meanteachers.com/,Games | European Go Tournament Calendar | With links to calendars around Europe.
http://www.heluna.com/,Games | Pair RICOH Cup | Annual tournament of Japanese pairs. Past and present tournament schedules and results.
http://www.nexusneon.co.uk,Games | Amsterdam Go Tournament | A major tournament of the European Go Tour that takes place each year during the four-day extended Ascension Day weekend.
http://www.group-metrics.com/,Games | The 30th World Amateur Go Championship | Information about the 30th World Amateur Go Championship (WAGC).
http://www.islandemail.com/,Games | The 1st World Mind Sports Games | Information about the 1st World Mind Sports Games (WMSG) held in 2008.
http://www.anonymousfeedback.net/,Games | Korean-style insei league | Project started by Korean Go professionals. Insei League is played on KGS server. Rules are simular to real Insei League in Korea.
http://kanaboard.sakura.ne.jp/index_en.htm,"Games | Sensations from world go champoionships | Go news and sensations from international professional tournaments, such as LG cup, Fujitsu cup and others"
http://www.jcn50.com/,"Games | PlayGo.to | Including a huge introductory tutorial, as well as some go artwork, computer applications and a go-game trading database."
http://www.apm-mailcore.net/,"Games | A Beginner's Introduction to Go | A lengthy introduction covering the rules and basic concepts in detail, with a sample game."
http://www.runbox.com/,Games | Tel's Go Notes | Notes for beginning players.
http://www.imaphosting.co.uk/,Games | Go (Wei Chi) Online Guide | A short introduction with a brief history.
http://www.mailborder.com,Games | Weiqi.Com | An introduction and some advice on strategy.
http://www.emailhosting.com/,"Games | The Rules of Go | Site to help beginners understand the basics of Go. Includes rules, strategy tips and bulletin board."
http://www.emailcommand.com,Games | Go Teaching Ladder | Site features a process for players to have records of their games reviewed by stronger players. Includes archives of previous reviews.
http://www.mobulus.com,Games | Go Game Search Engine | Go game search engine. Almost all Go sites are included.
http://www.proxymailserver.com/,"Games | The Interactive Way to Go | Java-based interactive tutorial in several languages, in 33 brief lessons."
http://www.smtpanywhere.net/,Games | Kiseido Go Server Tutorial | Java-based interactive tutorial to Go / Baduk / Wei'qi.
